"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"16:22:23,5351071","pafish64.exe","12688","RegCloseKey","HKLM\SOFTWARE\Microsoft\Ole","SUCCESS",""
"16:22:23,5351779","pafish64.exe","12688","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name"
"16:22:23,5352041","pafish64.exe","12688","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"16:22:23,5352203","pafish64.exe","12688","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"16:22:23,5352387","pafish64.exe","12688","RegOpenKey","HKCU\Software\Classes\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}","NAME NOT FOUND","Desired Access: Read"
"16:22:23,5352623","pafish64.exe","12688","RegOpenKey","HKCR\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}","SUCCESS","Desired Access: Read"
"16:22:23,5352892","pafish64.exe","12688","RegQueryKey","HKCR\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}","SUCCESS","Query: Name"
"16:22:23,5353109","pafish64.exe","12688","RegQueryKey","HKCR\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"16:22:23,5353321","pafish64.exe","12688","RegOpenKey","HKCU\Software\Classes\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}\TreatAs","NAME NOT FOUND","Desired Access: Query Value"
"16:22:23,5353528","pafish64.exe","12688","RegQueryKey","HKCR\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"16:22:23,5353707","pafish64.exe","12688","RegOpenKey","HKCR\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}\TreatAs","NAME NOT FOUND","Desired Access: Query Value"
"16:22:23,5353905","pafish64.exe","12688","RegQueryKey","HKCR\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}","SUCCESS","Query: Name"
"16:22:23,5354140","pafish64.exe","12688","RegQueryKey","HKCR\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}","SUCCESS","Query: Name"
"16:22:23,5354350","pafish64.exe","12688","RegQueryKey","HKCR\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"16:22:23,5354555","pafish64.exe","12688","RegOpenKey","HKCU\Software\Classes\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}","NAME NOT FOUND","Desired Access: Maximum Allowed"
"16:22:23,5354768","pafish64.exe","12688","RegQueryValue","HKCR\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}\ActivateOnHostFlags","NAME NOT FOUND","Length: 16"
"16:22:23,5354958","pafish64.exe","12688","RegQueryKey","HKCR\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}","SUCCESS","Query: Name"
"16:22:23,5355166","pafish64.exe","12688","RegQueryKey","HKCR\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"16:22:23,5355372","pafish64.exe","12688","RegOpenKey","HKCU\Software\Classes\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}","NAME NOT FOUND","Desired Access: Maximum Allowed"
"16:22:23,5355582","pafish64.exe","12688","RegQueryValue","HKCR\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}\(Default)","BUFFER OVERFLOW","Length: 12"
"16:22:23,5355778","pafish64.exe","12688","RegQueryKey","HKCR\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}","SUCCESS","Query: Name"
"16:22:23,5355984","pafish64.exe","12688","RegQueryKey","HKCR\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"16:22:23,5356189","pafish64.exe","12688","RegOpenKey","HKCU\Software\Classes\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}","NAME NOT FOUND","Desired Access: Maximum Allowed"
"16:22:23,5356393","pafish64.exe","12688","RegQueryValue","HKCR\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}\(Default)","SUCCESS","Type: REG_SZ, Length: 26, Data: WBEM Locator"
"16:22:23,5356597","pafish64.exe","12688","RegQueryKey","HKCR\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}","SUCCESS","Query: Name"
"16:22:23,5356810","pafish64.exe","12688","RegQueryKey","HKCR\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"16:22:23,5357019","pafish64.exe","12688","RegOpenKey","HKCU\Software\Classes\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}\InprocServer32","NAME NOT FOUND","Desired Access: Read"
"16:22:23,5357232","pafish64.exe","12688","RegQueryKey","HKCR\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"16:22:23,5357412","pafish64.exe","12688","RegOpenKey","HKCR\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}\InprocServer32","SUCCESS","Desired Access: Read"
"16:22:23,5357619","pafish64.exe","12688","RegQueryKey","HKCR\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}\InprocServer32","SUCCESS","Query: Name"
"16:22:23,5357836","pafish64.exe","12688","RegQueryKey","HKCR\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}\InprocServer32","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"16:22:23,5358045","pafish64.exe","12688","RegOpenKey","HKCU\Software\Classes\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}\InprocServer32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"16:22:23,5358273","pafish64.exe","12688","RegQueryValue","HKCR\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}\InprocServer32\InprocServer32","NAME NOT FOUND","Length: 12"
"16:22:23,5358464","pafish64.exe","12688","RegQueryKey","HKCR\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}\InprocServer32","SUCCESS","Query: Name"
"16:22:23,5358679","pafish64.exe","12688","RegQueryKey","HKCR\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}\InprocServer32","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"16:22:23,5358914","pafish64.exe","12688","RegOpenKey","HKCU\Software\Classes\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}\InprocServer32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"16:22:23,5359271","pafish64.exe","12688","RegQueryValue","HKCR\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}\InprocServer32\(Default)","BUFFER OVERFLOW","Length: 12"
"16:22:23,5359490","pafish64.exe","12688","RegQueryKey","HKCR\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}\InprocServer32","SUCCESS","Query: Name"
"16:22:23,5359719","pafish64.exe","12688","RegQueryKey","HKCR\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}\InprocServer32","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"16:22:23,5359945","pafish64.exe","12688","RegOpenKey","HKCU\Software\Classes\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}\InprocServer32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"16:22:23,5360179","pafish64.exe","12688","RegQueryValue","HKCR\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}\InprocServer32\(Default)","SUCCESS","Type: REG_EXPAND_SZ, Length: 80, Data: %systemroot%\system32\wbem\wbemprox.dll"
"16:22:23,5360396","pafish64.exe","12688","RegQueryKey","HKCR\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}\InprocServer32","SUCCESS","Query: Name"
"16:22:23,5360629","pafish64.exe","12688","RegQueryKey","HKCR\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}\InprocServer32","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"16:22:23,5360839","pafish64.exe","12688","RegOpenKey","HKCU\Software\Classes\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}\InprocServer32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"16:22:23,5361058","pafish64.exe","12688","RegQueryValue","HKCR\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}\InprocServer32\(Default)","SUCCESS","Type: REG_EXPAND_SZ, Length: 80, Data: %systemroot%\system32\wbem\wbemprox.dll"
"16:22:23,5361425","pafish64.exe","12688","RegQueryKey","HKCR\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}\InprocServer32","SUCCESS","Query: Name"
"16:22:23,5361648","pafish64.exe","12688","RegQueryKey","HKCR\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}\InprocServer32","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"16:22:23,5361864","pafish64.exe","12688","RegOpenKey","HKCU\Software\Classes\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}\InprocServer32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"16:22:23,5362081","pafish64.exe","12688","RegQueryValue","HKCR\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}\InprocServer32\ThreadingModel","SUCCESS","Type: REG_SZ, Length: 10, Data: Both"
"16:22:23,5362522","pafish64.exe","12688","RegCloseKey","HKCR\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}\InprocServer32","SUCCESS",""
"16:22:23,5363432","pafish64.exe","12688","RegQueryKey","HKCR\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}","SUCCESS","Query: Name"
"16:22:23,5363818","pafish64.exe","12688","RegQueryKey","HKCR\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"16:22:23,5364162","pafish64.exe","12688","RegOpenKey","HKCU\Software\Classes\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}\InprocHandler32","NAME NOT FOUND","Desired Access: Query Value"
"16:22:23,5364471","pafish64.exe","12688","RegQueryKey","HKCR\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"16:22:23,5364708","pafish64.exe","12688","RegOpenKey","HKCR\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}\InprocHandler32","NAME NOT FOUND","Desired Access: Query Value"
"16:22:23,5364980","pafish64.exe","12688","RegQueryKey","HKCR\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}","SUCCESS","Query: Name"
"16:22:23,5365249","pafish64.exe","12688","RegQueryKey","HKCR\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"16:22:23,5365522","pafish64.exe","12688","RegOpenKey","HKCU\Software\Classes\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}\InprocHandler","NAME NOT FOUND","Desired Access: Query Value"
"16:22:23,5365788","pafish64.exe","12688","RegQueryKey","HKCR\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"16:22:23,5366060","pafish64.exe","12688","RegOpenKey","HKCR\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}\InprocHandler","NAME NOT FOUND","Desired Access: Query Value"
"16:22:23,5366349","pafish64.exe","12688","RegQueryKey","HKCR\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}","SUCCESS","Query: Name"
"16:22:23,5366615","pafish64.exe","12688","RegQueryKey","HKCR\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"16:22:23,5366844","pafish64.exe","12688","RegOpenKey","HKCU\Software\Classes\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}\LocalServer32","NAME NOT FOUND","Desired Access: Read"
"16:22:23,5367080","pafish64.exe","12688","RegQueryKey","HKCR\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"16:22:23,5367485","pafish64.exe","12688","RegOpenKey","HKCR\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}\LocalServer32","NAME NOT FOUND","Desired Access: Read"
"16:22:23,5367781","pafish64.exe","12688","RegQueryKey","HKCR\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}","SUCCESS","Query: Name"
"16:22:23,5368058","pafish64.exe","12688","RegQueryKey","HKCR\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"16:22:23,5369198","pafish64.exe","12688","RegOpenKey","HKCU\Software\Classes\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}","NAME NOT FOUND","Desired Access: Maximum Allowed"
"16:22:23,5371540","pafish64.exe","12688","RegQueryValue","HKCR\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}\AppID","NAME NOT FOUND","Length: 112"
"16:22:23,5372088","pafish64.exe","12688","RegQueryKey","HKCR\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}","SUCCESS","Query: Name"
"16:22:23,5372353","pafish64.exe","12688","RegQueryKey","HKCR\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"16:22:23,5372634","pafish64.exe","12688","RegOpenKey","HKCU\Software\Classes\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}\LocalServer","NAME NOT FOUND","Desired Access: Query Value"
"16:22:23,5374094","pafish64.exe","12688","RegQueryKey","HKCR\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"16:22:23,5374417","pafish64.exe","12688","RegOpenKey","HKCR\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}\LocalServer","NAME NOT FOUND","Desired Access: Query Value"
"16:22:23,5374816","pafish64.exe","12688","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name"
"16:22:23,5376049","pafish64.exe","12688","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"16:22:23,5376690","pafish64.exe","12688","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"16:22:23,5376952","pafish64.exe","12688","RegOpenKey","HKCU\Software\Classes\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}","NAME NOT FOUND","Desired Access: Read"
"16:22:23,5377677","pafish64.exe","12688","RegOpenKey","HKCR\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}","SUCCESS","Desired Access: Read"
"16:22:23,5378018","pafish64.exe","12688","RegQueryKey","HKCR\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}","SUCCESS","Query: Name"
"16:22:23,5381124","pafish64.exe","12688","RegQueryKey","HKCR\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"16:22:23,5382088","pafish64.exe","12688","RegOpenKey","HKCU\Software\Classes\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}\Elevation","NAME NOT FOUND","Desired Access: Read"
"16:22:23,5382366","pafish64.exe","12688","RegQueryKey","HKCR\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"16:22:23,5382561","pafish64.exe","12688","RegOpenKey","HKCR\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}\Elevation","NAME NOT FOUND","Desired Access: Read"
"16:22:23,5382846","pafish64.exe","12688","RegCloseKey","HKCR\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}","SUCCESS",""
"16:22:23,5383058","pafish64.exe","12688","RegCloseKey","HKCR\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}","SUCCESS",""
"16:22:23,5383302","pafish64.exe","12688","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name"
"16:22:23,5383775","pafish64.exe","12688","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"16:22:23,5383932","pafish64.exe","12688","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"16:22:23,5384121","pafish64.exe","12688","RegOpenKey","HKCU\Software\Classes\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}","NAME NOT FOUND","Desired Access: Read"
"16:22:23,5384359","pafish64.exe","12688","RegOpenKey","HKCR\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}","SUCCESS","Desired Access: Read"
"16:22:23,5384630","pafish64.exe","12688","RegQueryKey","HKCR\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}","SUCCESS","Query: Name"
"16:22:23,5384856","pafish64.exe","12688","RegQueryKey","HKCR\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"16:22:23,5385083","pafish64.exe","12688","RegOpenKey","HKCU\Software\Classes\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}\TreatAs","NAME NOT FOUND","Desired Access: Read"
"16:22:23,5385289","pafish64.exe","12688","RegQueryKey","HKCR\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"16:22:23,5385468","pafish64.exe","12688","RegOpenKey","HKCR\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}\TreatAs","NAME NOT FOUND","Desired Access: Read"
"16:22:23,5385690","pafish64.exe","12688","RegCloseKey","HKCR\CLSID\{4590F811-1D3A-11D0-891F-00AA004B2E24}","SUCCESS",""
"16:22:23,5387973","pafish64.exe","12688","FASTIO_NETWORK_QUERY_OPEN","C:\Windows\System32\wbem\wbemprox.dll","FAST IO DISALLOWED",""
"16:22:23,5388871","pafish64.exe","12688","IRP_MJ_CREATE","C:\Windows\System32\wbem\wbemprox.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:22:23,5389517","pafish64.exe","12688","FASTIO_QUERY_INFORMATION","C:\Windows\System32\wbem\wbemprox.dll","SUCCESS","Type: QueryBasicInformationFile, CreationTime: 14/01/2026 09:29:28, LastAccessTime: 23/01/2026 16:22:22, LastWriteTime: 14/01/2026 09:29:28, ChangeTime: 14/01/2026 10:35:33, FileAttributes: A"
"16:22:23,5389715","pafish64.exe","12688","IRP_MJ_CLEANUP","C:\Windows\System32\wbem\wbemprox.dll","SUCCESS",""
"16:22:23,5389979","pafish64.exe","12688","IRP_MJ_CLOSE","C:\Windows\System32\wbem\wbemprox.dll","SUCCESS",""
"16:22:23,5758202","pafish64.exe","12688","IRP_MJ_CREATE","C:\Windows\System32\wbem\wbemprox.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:22:23,5759245","pafish64.exe","12688","FASTIO_ACQUIRE_FOR_SECTION_SYNCHRONIZATION","C:\Windows\System32\wbem\wbemprox.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: "
"16:22:23,5759465","pafish64.exe","12688","FASTIO_RELEASE_FOR_SECTION_SYNCHRONIZATION","C:\Windows\System32\wbem\wbemprox.dll","SUCCESS",""
"16:22:23,5759678","pafish64.exe","12688","FASTIO_ACQUIRE_FOR_SECTION_SYNCHRONIZATION","C:\Windows\System32\wbem\wbemprox.dll","SUCCESS","SyncType: SyncTypeOther"
"16:22:23,5759823","pafish64.exe","12688","FASTIO_RELEASE_FOR_SECTION_SYNCHRONIZATION","C:\Windows\System32\wbem\wbemprox.dll","SUCCESS",""
"16:22:23,5838019","pafish64.exe","12688","Load Image","C:\Windows\System32\wbem\wbemprox.dll","SUCCESS","Image Base: 0x7ffb681e0000, Image Size: 0x11000"
"16:22:23,5839740","pafish64.exe","12688","IRP_MJ_CLEANUP","C:\Windows\System32\wbem\wbemprox.dll","SUCCESS",""
"16:22:23,5840215","pafish64.exe","12688","IRP_MJ_CLOSE","C:\Windows\System32\wbem\wbemprox.dll","SUCCESS",""
"16:22:23,5842120","pafish64.exe","12688","FASTIO_NETWORK_QUERY_OPEN","C:\Windows\System32\wbem\wbemcomn.dll","FAST IO DISALLOWED",""
"16:22:23,5843040","pafish64.exe","12688","IRP_MJ_CREATE","C:\Windows\System32\wbem\wbemcomn.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"16:22:23,5844489","pafish64.exe","12688","FASTIO_NETWORK_QUERY_OPEN","C:\Windows\System32\wbemcomn.dll","FAST IO DISALLOWED",""
"16:22:23,5845357","pafish64.exe","12688","IRP_MJ_CREATE","C:\Windows\System32\wbemcomn.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:22:23,5847790","pafish64.exe","12688","FASTIO_QUERY_INFORMATION","C:\Windows\System32\wbemcomn.dll","SUCCESS","Type: QueryBasicInformationFile, CreationTime: 14/01/2026 09:29:28, LastAccessTime: 23/01/2026 16:22:22, LastWriteTime: 14/01/2026 09:29:28, ChangeTime: 14/01/2026 10:35:33, FileAttributes: A"
"16:22:23,5847971","pafish64.exe","12688","IRP_MJ_CLEANUP","C:\Windows\System32\wbemcomn.dll","SUCCESS",""
"16:22:23,5850933","pafish64.exe","12688","IRP_MJ_CLOSE","C:\Windows\System32\wbemcomn.dll","SUCCESS",""
"16:22:23,5852256","pafish64.exe","12688","IRP_MJ_CREATE","C:\Windows\System32\wbemcomn.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:22:23,5852928","pafish64.exe","12688","FASTIO_ACQUIRE_FOR_SECTION_SYNCHRONIZATION","C:\Windows\System32\wbemcomn.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: "
"16:22:23,5853120","pafish64.exe","12688","FASTIO_RELEASE_FOR_SECTION_SYNCHRONIZATION","C:\Windows\System32\wbemcomn.dll","SUCCESS",""
"16:22:23,5853317","pafish64.exe","12688","FASTIO_ACQUIRE_FOR_SECTION_SYNCHRONIZATION","C:\Windows\System32\wbemcomn.dll","SUCCESS","SyncType: SyncTypeOther"
"16:22:23,5853461","pafish64.exe","12688","FASTIO_RELEASE_FOR_SECTION_SYNCHRONIZATION","C:\Windows\System32\wbemcomn.dll","SUCCESS",""
"16:22:23,5854902","pafish64.exe","12688","Load Image","C:\Windows\System32\wbemcomn.dll","SUCCESS","Image Base: 0x7ffb72c40000, Image Size: 0x90000"
"16:22:23,5857507","pafish64.exe","12688","IRP_MJ_CLEANUP","C:\Windows\System32\wbemcomn.dll","SUCCESS",""
"16:22:23,5857942","pafish64.exe","12688","IRP_MJ_CLOSE","C:\Windows\System32\wbemcomn.dll","SUCCESS",""
"16:22:23,5861371","pafish64.exe","12688","IRP_MJ_CREATE","C:\Windows\System32\wbemcomn.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:22:23,5862725","pafish64.exe","12688","IRP_MJ_QUERY_SECURITY","C:\Windows\System32\wbemcomn.dll","BUFFER OVERFLOW","Information: Owner"
"16:22:23,5863060","pafish64.exe","12688","IRP_MJ_QUERY_SECURITY","C:\Windows\System32\wbemcomn.dll","SUCCESS","Information: Owner"
"16:22:23,5863422","pafish64.exe","12688","IRP_MJ_CLEANUP","C:\Windows\System32\wbemcomn.dll","SUCCESS",""
"16:22:23,5863817","pafish64.exe","12688","IRP_MJ_CLOSE","C:\Windows\System32\wbemcomn.dll","SUCCESS",""
